Result Log

Solution file:	akari3.soln
Runs:	30
Evaluations:	10000
Mu:	100
Lambda:	100
Parent selection used:	fps
Survivor selection used:	t
K size for k-tournament parent selection:	25
K size for k-tournament survivor selection:	25
Survival Strategy:	plus
Termination limit:	10
Datafile: a1.lup
Seed: 1926756790
Black box enforcement: True

==================================================
Run 1
7800	88.83	103
7900	88.83	103
8000	88.87	103
8100	89.11	103
8200	89.15	103
8300	89.29	103
8400	89.45	103
8500	89.45	103
8600	89.75	103
8700	89.88	103
8800	90.09	103
8900	90.31	107
9000	90.55	108
9100	90.55	108
9200	90.65	108
9300	90.77	108
9400	90.77	108
9500	90.79	108
9600	90.82	108
9700	90.86	108
9800	90.88	108
9900	90.98	108
Run 4
100	28.09	72
200	52.61	85
300	55.81	85
400	59.81	90
500	63.18	90
600	65.40	90
700	66.94	90
800	68.39	90
900	69.35	90
1000	70.44	92
1100	71.65	92
1200	72.67	92
1300	74.21	93
1400	74.74	93
1500	76.04	95
1600	76.88	95
1700	77.25	95
1800	78.17	95
1900	78.72	95
2000	79.48	105
2100	80.52	105
2200	80.53	105
2300	80.90	105
2400	81.15	105
2500	81.70	105
2600	82.11	105
2700	82.22	105
2800	82.53	105
2900	82.97	105
3000	83.55	105
3100	84.04	105
3200	84.26	105
3300	84.52	105
3400	84.58	105
3500	85.00	105
3600	85.18	105
3700	85.40	105
3800	85.59	105
3900	85.83	105
4000	86.34	105
4100	86.53	105
4200	87.07	105
4300	87.16	105
4400	87.23	105
4500	87.38	105
4600	87.38	105
4700	87.54	105
4800	87.75	105
4900	87.83	105
5000	87.95	105
5100	88.32	105
5200	88.56	105
5300	88.57	105
5400	88.57	105
5500	88.77	105
5600	89.04	105
5700	89.19	105
5800	89.25	105
5900	89.26	105
6000	89.33	105
6100	89.40	105
6200	89.78	105
6300	89.83	105
6400	90.08	105
6500	90.23	105
6600	90.39	105
6700	90.65	110
6800	90.66	110
6900	90.81	110
7000	90.81	110
7100	90.97	110
7200	91.29	110
7300	91.29	110
7400	91.69	110
7500	91.81	110
7600	92.05	110
7700	92.25	110
7800	92.25	110
7900	92.52	110
8000	92.65	110
8100	92.77	110
8200	92.85	110
8300	92.89	110
8400	92.90	110
8500	93.00	110
8600	93.01	110
8700	93.15	110
8800	93.19	110
8900	93.22	110
9000	93.25	110
9100	93.27	110
9200	93.44	110
9300	93.44	110
9400	93.46	110
9500	93.82	119
9600	93.84	119
9700	93.87	119
9800	93.98	119
9900	93.98	119
Run 5
100	31.60	82
200	54.17	82
300	58.93	82
400	61.02	82
500	63.17	91
600	64.43	91
700	65.96	91
800	67.57	91
900	68.79	91
1000	70.43	91
1100	71.47	91
1200	73.00	92
1300	74.56	97
1400	75.32	97
1500	76.10	97
1600	76.86	97
1700	77.28	97
1800	77.61	97
1900	78.35	97
2000	78.88	97
2100	79.34	98
2200	80.10	98
2300	80.58	98
2400	80.65	98
2500	80.74	98
2600	80.96	98
2700	81.46	98
2800	81.86	98
2900	82.21	98
3000	82.61	98
3100	82.96	98
3200	83.30	98
3300	83.71	98
3400	83.97	98
3500	84.03	98
3600	84.32	98
3700	84.44	98
3800	84.65	98
3900	84.82	98
4000	84.97	98
4100	85.51	98
4200	85.52	98
4300	85.55	98
4400	85.66	98
4500	85.67	98
4600	85.79	98
4700	86.08	98
4800	86.24	98
4900	86.31	98
5000	86.36	98
5100	86.62	101
5200	86.79	101
5300	86.85	101
5400	86.97	101
5500	87.03	101
5600	87.07	101
5700	87.07	101
5800	87.31	101
5900	87.31	101
6000	87.33	101
6100	87.48	101
6200	87.68	101
6300	87.79	101
6400	87.79	101
6500	88.17	101
6600	88.39	101
6700	88.64	106
6800	88.66	106
6900	88.79	106
7000	89.19	110
7100	89.34	110
7200	89.40	110
7300	89.45	110
7400	89.47	110
7500	89.53	110
7600	89.58	110
7700	89.66	110
7800	89.68	110
7900	89.84	110
8000	90.07	110
8100	90.07	110
8200	90.08	110
8300	90.16	110
8400	90.27	110
8500	90.81	115
8600	90.98	115
8700	91.13	115
8800	91.13	115
8900	91.13	115
9000	91.21	115
9100	91.24	115
9200	91.36	115
9300	91.36	115
9400	91.37	115
9500	91.41	115
9600	91.42	115
9700	91.46	115
9800	91.60	115
9900	91.60	115
Run 6
100	32.24	76
200	52.35	76
300	55.25	76
400	58.15	76
500	60.20	76
600	63.05	85
700	64.91	86
800	67.04	86
900	67.95	86
1000	69.07	86
1100	69.99	86
1200	71.17	90
1300	71.71	90
1400	72.31	90
1500	73.35	90
1600	74.33	98
1700	74.74	98
1800	74.97	98
1900	75.51	98
2000	76.49	98
2100	77.20	98
2200	77.62	98
2300	77.82	98
2400	78.53	104
2500	78.87	104
2600	79.62	104
2700	79.96	104
2800	80.75	104
2900	80.91	104
3000	81.39	104
3100	81.94	104
3200	82.79	112
3300	83.40	112
3400	83.51	112
3500	83.63	112
3600	84.00	112
3700	84.10	112
3800	84.51	112
3900	84.78	112
4000	85.06	112
4100	85.30	112
4200	85.49	112
4300	85.65	112
4400	85.81	112
4500	86.11	112
4600	86.25	112
4700	86.56	112
4800	86.58	112
4900	86.70	112
5000	86.93	112
5100	87.16	112
5200	87.21	112
5300	87.47	112
5400	87.78	112
5500	88.06	112
5600	88.29	112
5700	88.51	112
5800	88.51	112
5900	88.68	112
6000	88.76	112
6100	88.76	112
6200	88.84	112
6300	88.84	112
6400	89.29	112
6500	89.52	112
6600	89.59	112
6700	89.78	112
6800	89.89	112
6900	90.04	112
7000	90.40	112
7100	90.52	112
7200	90.82	112
7300	90.97	112
7400	91.25	112
7500	91.56	112
7600	91.71	112
7700	91.73	112
7800	91.76	112
7900	92.09	117
8000	92.20	117
8100	92.32	117
8200	92.32	117
8300	92.43	117
8400	92.60	117
8500	92.71	117
8600	92.74	117
8700	92.86	117
8800	93.12	117
8900	93.27	117
9000	93.27	117
9100	93.34	117
9200	93.42	117
9300	93.47	117
9400	93.76	117
9500	93.83	117
9600	93.90	117
9700	93.90	117
9800	93.90	117
9900	94.10	117
Run 7
100	27.77	82
200	54.22	82
300	59.70	92
400	63.80	92
500	65.73	92
600	67.65	92
700	68.83	92
800	69.98	92
900	71.34	92
1000	72.50	94
1100	73.25	94
1200	73.71	94
1300	73.85	94
1400	74.66	94
1500	75.33	94
1600	75.57	94
1700	76.09	95
1800	76.76	95
1900	77.23	95
2000	77.85	95
2100	78.54	95
2200	79.17	95
2300	79.56	95
2400	80.01	96
2500	80.63	96
2600	81.10	97
2700	81.28	97
2800	81.59	97
2900	82.19	97
3000	82.34	97
3100	82.44	97
3200	82.71	97
3300	82.90	97
3400	83.29	97
3500	83.39	97
3600	83.55	97
3700	83.77	97
3800	84.25	97
3900	84.65	97
4000	85.05	97
4100	85.42	97
4200	85.67	97
4300	85.81	97
4400	85.91	97
4500	86.00	97
4600	86.28	97
4700	86.37	97
4800	86.46	97
4900	86.92	97
5000	87.40	105
5100	87.52	105
5200	87.56	105
5300	87.68	105
5400	88.04	105
5500	88.13	105
5600	88.31	105
5700	88.46	105
5800	88.54	105
5900	88.72	105
6000	88.79	105
6100	89.04	105
6200	89.04	105
6300	89.14	105
6400	89.16	105
6500	89.16	105
6600	89.16	105
6700	89.18	105
6800	89.20	105
6900	89.20	105
7000	89.43	105
7100	89.81	105
7200	89.95	105
7300	90.04	105
7400	90.07	105
7500	90.22	105
7600	90.22	105
7700	90.47	105
7800	90.47	105
7900	90.83	105
8000	90.99	105
8100	91.10	105
8200	91.15	105
8300	91.24	105
8400	91.39	105
8500	91.39	105
8600	91.41	105
8700	91.44	105
8800	91.44	105
8900	91.55	105
9000	91.66	105
9100	91.81	105
9200	91.91	105
9300	92.04	105
9400	92.28	105
9500	92.57	105
9600	92.57	105
9700	92.57	105
9800	92.59	105
9900	92.62	105
Run 8
100	25.45	70
200	52.32	70
300	56.25	75
400	59.29	79
500	61.27	85
600	63.26	87
700	64.38	87
800	66.14	87
900	68.09	87
1000	68.94	87
1100	70.46	91
1200	71.39	91
1300	71.93	91
1400	73.39	91
1500	74.28	91
1600	75.67	96
1700	76.12	96
1800	76.75	96
1900	77.41	96
2000	77.76	96
2100	78.45	99
2200	79.42	100
2300	79.88	100
2400	80.23	100
2500	81.09	100
2600	81.36	100
2700	81.58	100
2800	81.83	100
2900	82.12	100
3000	82.43	100
3100	82.70	100
3200	83.21	100
3300	83.63	100
3400	83.77	100
3500	83.91	100
3600	84.19	100
3700	84.68	100
3800	85.39	100
3900	85.69	100
4000	86.09	100
4100	86.46	100
4200	86.50	100
4300	86.75	100
4400	86.84	100
4500	87.02	100
4600	87.26	100
4700	87.36	100
4800	87.61	100
4900	87.93	107
5000	87.96	107
5100	88.00	107
5200	88.23	107
5300	88.43	107
5400	88.84	107
5500	89.11	107
5600	89.22	107
5700	89.44	107
5800	89.44	107
5900	89.57	107
6000	89.73	107
6100	89.83	107
6200	90.04	107
6300	90.29	110
6400	90.59	110
6500	90.62	110
6600	90.70	110
6700	90.78	110
6800	90.82	110
6900	90.91	110
7000	90.95	110
7100	90.95	110
7200	91.13	110
7300	91.27	110
7400	91.32	110
7500	91.39	110
7600	91.46	110
7700	91.47	110
7800	91.47	110
7900	91.47	110
8000	91.78	110
8100	91.78	110
8200	91.84	110
8300	92.10	110
8400	92.15	110
8500	92.20	110
8600	92.22	110
8700	92.25	110
8800	92.37	110
8900	92.37	110
9000	92.45	110
9100	92.49	110
9200	92.66	110
9300	92.80	110
9400	92.91	110
9500	93.00	110
9600	93.12	110
9700	93.12	110
9800	93.21	110
9900	93.36	110
Run 9
100	25.29	84
200	53.76	84
300	58.50	84
400	61.70	84
500	63.67	84
600	65.95	97
700	67.15	97
800	68.08	97
900	68.80	97
1000	69.65	97
1100	70.47	97
1200	72.50	97
1300	73.00	97
1400	73.56	97
1500	74.14	97
1600	74.77	97
1700	75.49	97
1800	76.01	97
1900	76.53	97
2000	77.65	99
2100	77.86	99
2200	78.62	99
2300	79.19	99
2400	79.74	99
2500	80.57	106
2600	81.18	106
2700	81.48	106
2800	82.13	106
2900	82.81	106
3000	83.07	106
3100	83.22	106
3200	83.71	106
3300	84.02	106
3400	84.35	106
3500	84.70	106
3600	84.85	106
3700	85.13	106
3800	85.39	106
3900	85.53	106
4000	85.89	106
4100	85.93	106
4200	86.03	106
4300	86.12	106
4400	86.27	106
4500	86.48	106
4600	86.64	106
4700	86.92	106
4800	87.55	106
4900	87.59	106
5000	87.70	106
5100	87.72	106
5200	87.97	106
5300	88.37	106
5400	88.47	106
5500	88.60	106
5600	88.67	106
5700	88.67	106
5800	88.94	106
5900	88.96	106
6000	89.22	106
6100	89.22	106
6200	89.27	106
6300	89.36	106
6400	89.62	106
6500	89.62	106
6600	89.69	106
6700	89.81	106
6800	89.93	106
6900	90.12	106
7000	90.20	106
7100	90.28	106
7200	90.44	106
7300	90.73	106
7400	91.05	106
7500	91.08	106
7600	91.46	106
7700	91.50	106
7800	91.55	106
7900	91.55	106
8000	91.67	106
8100	91.67	106
8200	91.68	106
8300	91.81	106
8400	91.82	106
8500	91.82	106
8600	91.96	106
8700	92.14	106
8800	92.36	106
8900	92.50	106
9000	92.54	106
9100	92.56	106
9200	92.70	106
9300	92.71	106
9400	92.78	106
9500	92.78	106
9600	92.78	106
9700	92.88	106
9800	93.00	106
9900	93.00	106
Run 10
100	32.46	87
200	53.03	87
300	57.11	87
400	60.78	89
500	62.92	89
600	64.94	89
700	66.63	89
800	67.90	89
900	69.41	89
1000	70.56	89
1100	71.86	89
1200	72.67	89
1300	73.65	89
1400	74.30	89
1500	74.86	89
1600	75.46	89
1700	75.60	89
1800	76.05	89
1900	76.50	89
2000	77.02	89
2100	77.29	89
2200	77.43	89
2300	77.82	89
2400	78.19	89
2500	78.73	90
2600	78.99	90
2700	79.59	96
2800	79.81	96
2900	79.97	96
3000	80.19	96
3100	80.98	96
3200	81.09	96
3300	81.58	96
3400	81.84	96
3500	82.02	96
3600	82.68	110
3700	82.77	110
3800	82.89	110
3900	82.91	110
4000	83.06	110
4100	83.06	110
4200	83.18	110
4300	83.18	110
4400	83.44	110
4500	83.47	110
4600	83.49	110
4700	83.78	110
4800	83.83	110
4900	84.18	110
5000	84.25	110
5100	84.47	110
5200	84.65	110
5300	84.71	110
5400	84.76	110
5500	84.77	110
5600	84.83	110
5700	84.96	110
5800	85.13	110
5900	85.41	110
6000	85.45	110
6100	85.59	110
6200	85.59	110
6300	85.75	110
6400	85.85	110
6500	85.90	110
6600	86.11	110
6700	86.31	110
6800	86.58	110
6900	86.60	110
7000	86.78	110
7100	86.83	110
7200	87.08	110
7300	87.20	110
7400	87.37	110
7500	87.51	110
7600	87.52	110
7700	87.75	110
7800	87.82	110
7900	88.06	110
8000	88.13	110
8100	88.13	110
8200	88.14	110
8300	88.22	110
8400	88.22	110
8500	88.26	110
8600	88.43	110
8700	88.50	110
8800	88.50	110
8900	88.54	110
9000	88.68	110
9100	88.70	110
9200	88.77	110
9300	88.86	110
9400	88.98	110
9500	89.02	110
9600	89.02	110
9700	89.02	110
9800	89.02	110
9900	89.14	110
Run 11
100	31.43	75
200	53.33	76
300	57.88	76
400	60.78	80
500	62.93	84
600	64.52	84
700	66.05	84
800	67.65	98
900	68.83	98
1000	69.99	98
1100	71.00	98
1200	71.61	98
1300	72.60	98
1400	74.50	98
1500	75.18	98
1600	75.35	98
1700	76.11	98
1800	77.09	98
1900	77.78	98
2000	78.16	98
2100	78.68	98
2200	79.10	98
2300	79.55	98
2400	79.94	98
2500	80.72	98
2600	81.39	105
2700	81.89	105
2800	82.10	105
2900	82.57	105
3000	83.03	105
3100	83.22	105
3200	84.25	105
3300	84.80	105
3400	84.97	105
3500	85.25	105
3600	85.53	105
3700	85.75	105
3800	85.85	105
3900	86.07	105
4000	86.83	105
4100	87.35	109
4200	87.48	109
4300	87.56	109
4400	87.70	109
4500	87.97	109
4600	88.14	109
4700	88.16	109
4800	88.47	109
4900	88.56	109
5000	88.59	109
5100	89.04	109
5200	89.08	109
5300	89.28	109
5400	89.39	109
5500	89.43	109
5600	89.49	109
5700	89.52	109
5800	89.75	109
5900	89.81	109
6000	89.98	109
6100	90.11	109
6200	90.12	109
6300	90.23	109
6400	90.43	109
6500	90.62	109
6600	90.73	109
6700	90.98	109
6800	91.05	109
6900	91.20	109
7000	91.24	109
7100	91.26	109
7200	91.26	109
7300	91.29	109
7400	91.35	109
7500	91.51	109
7600	91.65	109
7700	91.69	109
7800	91.94	109
7900	92.08	109
8000	92.23	109
8100	92.27	109
8200	92.68	109
8300	92.68	109
8400	92.68	109
8500	92.72	109
8600	92.92	109
8700	93.27	109
8800	93.29	109
8900	93.31	109
9000	93.31	109
9100	93.41	109
9200	93.46	109
9300	93.52	109
9400	93.52	109
9500	93.52	109
9600	93.74	111
9700	93.74	111
9800	93.74	111
9900	93.81	111
Run 12
100	23.89	80
200	53.26	81
300	57.19	81
400	59.21	82
500	61.87	82
600	63.87	90
700	65.94	90
800	67.61	90
900	69.13	90
1000	70.88	90
1100	71.83	93
1200	72.85	93
1300	73.46	93
1400	74.45	93
1500	74.48	93
1600	75.31	93
1700	75.86	93
1800	76.42	93
1900	76.92	93
2000	77.39	100
2100	77.73	100
2200	78.67	100
2300	79.31	100
2400	79.55	100
2500	80.25	100
2600	80.54	100
2700	80.95	100
2800	81.12	100
2900	81.51	100
3000	81.64	100
3100	82.00	100
3200	82.30	100
3300	82.44	100
3400	82.49	100
3500	82.67	100
3600	83.26	100
3700	83.35	100
3800	83.63	100
3900	83.91	100
4000	84.05	100
4100	84.06	100
4200	84.14	100
4300	84.15	100
4400	84.49	100
4500	84.78	100
4600	85.09	100
4700	85.29	100
4800	85.42	100
4900	85.46	100
5000	85.68	100
5100	85.88	100
5200	86.16	100
5300	86.58	107
5400	86.85	107
5500	87.06	107
5600	87.16	107
5700	87.23	107
5800	87.38	107
5900	87.75	107
6000	87.91	107
6100	88.07	107
6200	88.33	107
6300	88.41	107
6400	88.46	107
6500	88.61	107
6600	88.61	107
6700	88.82	107
6800	89.28	114
6900	89.38	114
7000	89.46	114
7100	89.55	114
7200	89.60	114
7300	89.78	114
7400	90.17	114
7500	90.25	114
7600	90.45	114
7700	90.76	114
7800	91.08	114
7900	91.08	114
8000	91.10	114
8100	91.14	114
8200	91.46	114
8300	91.55	114
8400	91.55	114
8500	91.55	114
8600	91.78	114
8700	91.79	114
8800	92.07	114
8900	92.08	114
9000	92.08	114
9100	92.08	114
9200	92.14	114
9300	92.23	114
9400	92.23	114
9500	92.23	114
9600	92.33	114
9700	92.38	114
9800	92.49	114
9900	92.49	114
Run 13
100	27.15	76
200	50.42	80
300	55.38	81
400	60.84	83
500	62.84	83
600	65.07	84
700	66.58	84
800	67.96	84
900	69.51	95
1000	70.79	95
1100	71.78	95
1200	72.51	95
1300	73.60	97
1400	74.29	97
1500	74.69	97
1600	75.06	97
1700	75.62	97
1800	76.49	97
1900	76.95	97
2000	77.91	97
2100	78.39	97
2200	78.59	97
2300	79.01	97
2400	79.54	97
2500	79.95	97
2600	80.08	97
2700	80.35	97
2800	80.62	97
2900	81.03	97
3000	81.15	97
3100	81.47	97
3200	81.93	97
3300	81.96	97
3400	82.31	99
3500	82.76	99
3600	83.15	99
3700	83.89	99
3800	84.26	99
3900	84.45	99
4000	84.95	99
4100	85.10	99
4200	85.42	99
4300	85.46	99
4400	85.54	99
4500	85.74	99
4600	85.90	99
4700	86.07	99
4800	86.20	99
4900	86.39	99
5000	86.47	99
5100	86.49	99
5200	86.49	99
5300	86.77	99
5400	86.88	99
5500	86.93	99
5600	87.07	99
5700	87.35	99
5800	87.69	99
5900	87.83	99
6000	87.83	99
6100	88.24	99
6200	88.47	99
6300	88.71	99
6400	88.77	99
6500	88.77	99
6600	89.03	100
6700	89.04	100
6800	89.20	100
6900	89.48	103
7000	89.48	103
7100	89.74	103
7200	89.85	103
7300	90.03	103
7400	90.08	103
7500	90.33	103
7600	90.50	103
7700	90.58	103
7800	90.70	103
7900	90.84	103
8000	90.92	103
8100	90.97	103
8200	91.07	103
8300	91.10	103
8400	91.20	103
8500	91.32	103
8600	91.32	103
8700	91.55	103
8800	91.55	103
8900	91.55	103
9000	91.56	103
9100	91.56	103
9200	91.74	103
9300	91.80	103
9400	91.94	103
9500	92.05	103
9600	92.05	103
9700	92.35	103
9800	92.46	103
9900	92.66	103
Run 14
100	23.60	86
200	51.74	87
300	57.90	95
400	60.74	95
500	63.61	95
600	65.67	95
700	66.76	95
800	68.08	95
900	69.33	95
1000	70.96	95
1100	71.85	95
1200	72.26	95
1300	73.41	95
1400	74.50	95
1500	75.34	95
1600	75.74	95
1700	76.92	99
1800	77.53	99
1900	77.87	99
2000	78.06	99
2100	78.50	99
2200	78.89	99
2300	79.22	99
2400	79.29	99
2500	79.48	99
2600	79.90	99
2700	80.58	100
2800	80.89	100
2900	81.43	103
3000	81.65	103
3100	81.91	103
3200	82.36	103
3300	82.57	103
3400	82.87	103
3500	82.96	103
3600	83.65	103
3700	83.74	103
3800	84.18	103
3900	84.47	103
4000	84.67	103
4100	85.12	103
4200	85.29	103
4300	85.50	103
4400	86.31	111
4500	86.57	111
4600	86.81	111
4700	87.02	111
4800	87.12	111
4900	87.27	111
5000	87.53	111
5100	87.75	111
5200	88.10	111
5300	88.41	111
5400	88.59	111
5500	88.91	111
5600	88.93	111
5700	89.06	111
5800	89.22	111
5900	89.42	111
6000	89.55	111
6100	89.78	111
6200	89.90	111
6300	90.19	111
6400	90.47	111
6500	90.49	111
6600	90.65	111
6700	90.69	111
6800	90.99	111
6900	91.15	111
7000	91.34	111
7100	91.41	111
7200	91.52	111
7300	91.77	111
7400	91.77	111
7500	91.77	111
7600	91.86	111
7700	91.92	111
7800	92.03	111
7900	92.03	111
8000	92.13	111
8100	92.23	111
8200	92.48	111
8300	92.71	111
8400	92.76	111
8500	92.99	111
8600	93.07	111
8700	93.07	111
8800	93.07	111
8900	93.12	111
9000	93.14	111
9100	93.14	111
9200	93.14	111
9300	93.39	111
9400	93.58	111
9500	93.70	111
9600	93.83	111
9700	93.83	111
9800	93.84	111
9900	93.84	111
Run 15
100	27.20	74
200	53.32	76
300	58.12	76
400	60.61	83
500	61.93	83
600	63.79	83
700	65.86	85
800	68.04	85
900	69.41	85
1000	70.18	85
1100	70.97	85
1200	72.66	93
1300	73.24	93
1400	74.30	104
1500	74.49	104
1600	75.05	104
1700	75.50	104
1800	76.10	104
1900	76.35	104
2000	77.03	104
2100	77.66	104
2200	78.15	104
2300	78.84	104
2400	79.56	104
2500	79.70	104
2600	80.17	104
2700	80.94	108
2800	81.13	108
2900	81.59	108
3000	81.78	108
3100	82.05	108
3200	82.53	108
3300	82.67	108
3400	82.97	108
3500	83.24	108
3600	83.24	108
3700	83.99	108
3800	84.44	108
3900	84.63	108
4000	84.95	108
4100	85.09	108
4200	85.23	108
4300	85.66	108
4400	85.73	108
4500	85.77	108
4600	85.85	108
4700	86.13	108
4800	86.23	108
4900	86.34	108
5000	86.62	108
5100	86.70	108
5200	86.87	108
5300	87.06	108
5400	87.22	108
5500	87.30	108
5600	87.38	108
5700	87.63	108
5800	87.63	108
5900	87.79	108
6000	87.83	108
6100	88.17	108
6200	88.41	108
6300	88.56	108
6400	88.73	108
6500	88.73	108
6600	88.85	108
6700	89.28	108
6800	89.58	108
6900	89.69	108
7000	89.93	108
7100	90.02	108
7200	90.13	108
7300	90.13	108
7400	90.27	108
7500	90.50	108
7600	90.74	108
7700	90.95	108
7800	90.98	108
7900	90.98	108
8000	91.08	108
8100	91.14	108
8200	91.17	108
8300	91.18	108
8400	91.18	108
8500	91.18	108
8600	91.31	108
8700	91.58	108
8800	91.64	108
8900	91.94	108
9000	92.16	108
9100	92.37	108
9200	92.44	108
9300	92.57	108
9400	92.57	108
9500	92.65	108
9600	92.75	108
9700	92.80	108
9800	92.84	108
9900	92.84	108
Run 16
100	29.58	88
200	53.37	88
300	56.93	88
400	60.33	88
500	63.17	88
600	64.91	88
700	66.96	90
800	69.78	90
900	70.77	90
1000	72.17	90
1100	72.75	90
1200	73.90	101
1300	74.56	101
1400	74.86	101
1500	75.56	101
1600	76.16	101
1700	76.93	101
1800	77.51	101
1900	78.10	101
2000	78.60	101
2100	79.02	101
2200	79.38	101
2300	79.97	101
2400	80.55	101
2500	80.89	101
2600	81.05	101
2700	81.13	101
2800	81.38	101
2900	81.76	101
3000	81.89	101
3100	82.03	101
3200	82.23	101
3300	82.89	101
3400	83.21	101
3500	83.55	101
3600	83.82	101
3700	84.10	101
3800	84.22	101
3900	84.32	101
4000	84.62	101
4100	84.63	101
